COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,DRUG_ID,DRUG_NAME,LN_IC50,AUC,Z_SCORE,GDSC Tissue descriptor 1,GDSC Tissue descriptor 2,Cancer Type (matching TCGA label),Microsatellite instability Status (MSI),Screen Medium,Growth Properties,CNA,Gene Expression,Methylation,TARGET,TARGET_PATHWAY
910401,Ramos-2G6-4C10,UNCLASSIFIED,1005,Cisplatin,2.521906,0.976252,-0.380315,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910544,RPMI-8866,LCML,1005,Cisplatin,0.862245,0.86258,-1.2813,leukemia,chronic_myeloid_leukaemia,LCML,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910546,PSN1,PAAD,1005,Cisplatin,0.956047,0.774233,-1.230378,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910548,OAW-42,OV,1005,Cisplatin,0.954182,0.792217,-1.23139,urogenital_system,ovary,OV,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910549,OE33,ESCA,1005,Cisplatin,3.156307,0.918094,-0.035915,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910554,CW-2,COREAD,1005,Cisplatin,2.565379,0.929883,-0.356715,large_intestine,large_intestine,COAD/READ,MSI-H,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910568,CGTH-W-1,THCA,1005,Cisplatin,4.366098,0.970601,0.620848,thyroid,thyroid,THCA,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910569,COLO-320-HSR,COREAD,1005,Cisplatin,2.108354,0.922855,-0.604821,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910687,ATN-1,ALL,1005,Cisplatin,2.008971,0.935012,-0.658773,leukemia,lymphoblastic_T_cell_leukaemia,ALL,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910688,CESS,LAML,1005,Cisplatin,0.711204,0.811765,-1.363296,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910689,COLO-678,COREAD,1005,Cisplatin,8.29956,0.977595,2.756218,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Semi-Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910691,COLO-684,UCEC,1005,Cisplatin,4.207304,0.961317,0.534642,urogenital_system,endometrium,UCEC,MSI-H,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910692,COLO-668,SCLC,1005,Cisplatin,2.120074,0.899781,-0.598459,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910694,LN-405,GBM,1005,Cisplatin,5.531592,0.984558,1.253563,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910695,TGBC24TKB,UNCLASSIFIED,1005,Cisplatin,6.129882,0.986289,1.578358,digestive_system,biliary_tract,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910698,BFTC-909,KIRC,1005,Cisplatin,2.565189,0.92814,-0.356818,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910700,C2BBe1,COREAD,1005,Cisplatin,4.274587,0.934851,0.571169,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910702,AsPC-1,PAAD,1005,Cisplatin,8.89671,0.975868,3.080395,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910703,CA46,UNCLASSIFIED,1005,Cisplatin,3.358086,0.954996,0.073625,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910704,AU565,BRCA,1005,Cisplatin,2.928827,0.946751,-0.159408,breast,breast,BRCA,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910705,BALL-1,UNCLASSIFIED,1005,Cisplatin,0.660091,0.824221,-1.391044,leukemia,B_cell_leukemia,,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910706,BL-41,UNCLASSIFIED,1005,Cisplatin,1.002459,0.881483,-1.205182,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910710,BV-173,LCML,1005,Cisplatin,0.192603,0.754948,-1.644831,leukemia,chronic_myeloid_leukaemia,LCML,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910779,IA-LM,UNCLASSIFIED,1005,Cisplatin,4.435938,0.973934,0.658762,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910780,TGW,NB,1005,Cisplatin,2.418878,0.927189,-0.436246,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910781,AN3-CA,UCEC,1005,Cisplatin,4.975213,0.988835,0.951519,urogenital_system,endometrium,UCEC,MSI-H,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910784,A204,UNCLASSIFIED,1005,Cisplatin,4.008373,0.948684,0.426648,soft_tissue,rhabdomyosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910849,NY,UNCLASSIFIED,1005,Cisplatin,1.426818,0.845564,-0.974809,bone,osteosarcoma,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910850,C3A,LIHC,1005,Cisplatin,3.168447,0.898333,-0.029325,digestive_system,liver,LIHC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910852,CAL-85-1,BRCA,1005,Cisplatin,4.583953,0.97725,0.739115,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910853,CHL-1,SKCM,1005,Cisplatin,3.708957,0.959725,0.264103,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910900,NCI-H1651,LUAD,1005,Cisplatin,1.630162,0.871501,-0.864418,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910903,RPMI-7951,SKCM,1005,Cisplatin,0.82011,0.810434,-1.304174,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910904,SCC-4,HNSC,1005,Cisplatin,2.826589,0.921842,-0.214911,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910905,SNU-C1,COREAD,1005,Cisplatin,5.895592,0.982343,1.451169,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910906,ST486,UNCLASSIFIED,1005,Cisplatin,1.923834,0.91418,-0.704992,lymphoma,Burkitt_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910907,SW1990,PAAD,1005,Cisplatin,3.756217,0.9437,0.289759,pancreas,pancreas,PAAD,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910910,UACC-812,BRCA,1005,Cisplatin,3.514594,0.938875,0.158589,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910911,SCC-15,HNSC,1005,Cisplatin,2.457651,0.900913,-0.415197,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910915,CAPAN-2,PAAD,1005,Cisplatin,7.659774,0.983939,2.408896,,,,,,,,,,DNA crosslinker,DNA replication
910916,CAL-27,HNSC,1005,Cisplatin,2.328924,0.900623,-0.48508,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910919,BC-1,DLBC,1005,Cisplatin,1.470482,0.894004,-0.951105,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910920,A704,KIRC,1005,Cisplatin,5.12893,0.982856,1.034969,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910921,A101D,SKCM,1005,Cisplatin,1.374231,0.829099,-1.003357,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910922,769-P,KIRC,1005,Cisplatin,2.596696,0.91263,-0.339713,kidney,kidney,KIRC,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910924,23132-87,STAD,1005,Cisplatin,3.943101,0.969672,0.391214,digestive_system,stomach,STAD,MSI-H,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910926,BFTC-905,BLCA,1005,Cisplatin,0.420928,0.769088,-1.520879,urogenital_system,Bladder,BLCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910927,CAL-51,BRCA,1005,Cisplatin,1.894818,0.877435,-0.720744,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910930,SCC-3,DLBC,1005,Cisplatin,-1.267597,0.579927,-2.437534,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910932,GAK,SKCM,1005,Cisplatin,3.578535,0.963256,0.193301,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910933,AM-38,GBM,1005,Cisplatin,2.14748,0.895864,-0.583581,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Semi-Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910934,A4-Fuk,DLBC,1005,Cisplatin,1.516653,0.884665,-0.92604,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910935,A3-KAW,DLBC,1005,Cisplatin,-0.467949,0.685507,-2.003427,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910936,DOK,HNSC,1005,Cisplatin,3.331004,0.93667,0.058923,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910937,COR-L279,SCLC,1005,Cisplatin,-0.488126,0.673042,-2.01438,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910941,CHP-134,NB,1005,Cisplatin,0.267688,0.758525,-1.604069,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910942,NEC8,UNCLASSIFIED,1005,Cisplatin,1.191714,0.880117,-1.10244,urogenital_system,testis,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910943,CAS-1,GBM,1005,Cisplatin,5.38585,0.970565,1.174444,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910944,ALL-PO,ALL,1005,Cisplatin,1.443364,0.89553,-0.965826,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910947,OCI-AML2,LAML,1005,Cisplatin,0.303732,0.783914,-1.584502,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910948,MFM-223,BRCA,1005,Cisplatin,6.550162,0.981421,1.806517,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
910951,CML-T1,LCML,1005,Cisplatin,0.948601,0.850682,-1.234419,leukemia,chronic_myeloid_leukaemia,LCML,MSS/MSI-L,D/F12,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
910952,CAL-54,KIRC,1005,Cisplatin,3.013066,0.911268,-0.113677,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
911905,EFO-21,OV,1005,Cisplatin,7.43827,0.970583,2.288647,urogenital_system,ovary,OV,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
917486,LS-1034,COREAD,1005,Cisplatin,4.573327,0.982048,0.733347,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924100,22RV1,PRAD,1005,Cisplatin,3.365607,0.9189,0.077708,urogenital_system,prostate,PRAD,MSI-H,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924102,8505C,THCA,1005,Cisplatin,5.047866,0.972278,0.990961,thyroid,thyroid,THCA,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924104,B-CPAP,THCA,1005,Cisplatin,4.772418,0.974135,0.841427,,,,,,,,,,DNA crosslinker,DNA replication
924105,BPH-1,UNCLASSIFIED,1005,Cisplatin,3.219738,0.92573,-0.001481,urogenital_system,prostate,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924106,CAL-148,BRCA,1005,Cisplatin,1.280018,0.849762,-1.054502,breast,breast,BRCA,MSS/MSI-L,D/F12,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
924107,CAL-39,CESC,1005,Cisplatin,2.702342,0.927664,-0.282361,urogenital_system,cervix,CESC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924108,CaR-1,COREAD,1005,Cisplatin,5.071471,0.983884,1.003776,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924110,HDLM-2,UNCLASSIFIED,1005,Cisplatin,3.099922,0.952921,-0.066526,lymphoma,Hodgkin_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
924111,HO-1-N-1,HNSC,1005,Cisplatin,1.769387,0.888971,-0.788837,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924151,HTC-C3,THCA,1005,Cisplatin,4.749201,0.973126,0.828824,thyroid,thyroid,THCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924186,KGN,UNCLASSIFIED,1005,Cisplatin,2.6145,0.910045,-0.330048,urogenital_system,ovary,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924187,KLE,UCEC,1005,Cisplatin,5.369606,0.956496,1.165625,urogenital_system,endometrium,UCEC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924238,K5,THCA,1005,Cisplatin,2.827454,0.923428,-0.214441,thyroid,thyroid,THCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924239,L-363,MM,1005,Cisplatin,2.029704,0.944286,-0.647518,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
924240,MDA-MB-415,BRCA,1005,Cisplatin,4.684869,0.989246,0.7939,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924244,NCI-H1975,LUAD,1005,Cisplatin,4.30065,0.962467,0.585317,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
924250,MKN7,STAD,1005,Cisplatin,5.527629,0.971331,1.251411,digestive_system,stomach,STAD,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
925338,MDA-MB-157,BRCA,1005,Cisplatin,5.337535,0.988507,1.148215,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
925340,MKN45,STAD,1005,Cisplatin,4.859562,0.966485,0.888736,digestive_system,stomach,STAD,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
925341,NCI-H810,UNCLASSIFIED,1005,Cisplatin,4.1855,0.966547,0.522806,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
925343,MFH-ino,UNCLASSIFIED,1005,Cisplatin,5.570299,0.967626,1.274576,soft_tissue,soft_tissue_other,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
925345,NOS-1,UNCLASSIFIED,1005,Cisplatin,5.111663,0.991126,1.025595,bone,osteosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
925346,PANC-03-27,PAAD,1005,Cisplatin,3.5109,0.940017,0.156583,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
925347,PANC-08-13,PAAD,1005,Cisplatin,5.728342,0.975816,1.360373,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
925348,PANC-10-05,PAAD,1005,Cisplatin,3.929339,0.880654,0.383743,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
930082,RL95-2,UNCLASSIFIED,1005,Cisplatin,2.871739,0.936011,-0.1904,urogenital_system,endometrium,,MSI-H,D/F12,Adherent,Y,Y,N,DNA crosslinker,DNA replication
930083,RO82-W-1,THCA,1005,Cisplatin,7.379432,0.967018,2.256706,thyroid,thyroid,THCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
930297,SiHa,CESC,1005,Cisplatin,4.437563,0.976385,0.659644,urogenital_system,cervix,CESC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
930298,SKG-IIIa,CESC,1005,Cisplatin,3.643423,0.928457,0.228527,urogenital_system,cervix,CESC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
930299,TT,THCA,1005,Cisplatin,5.946869,0.955258,1.479006,thyroid,thyroid,THCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
946353,TE-9,ESCA,1005,Cisplatin,3.28297,0.955685,0.032847,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
946355,TE-6,ESCA,1005,Cisplatin,4.431316,0.961621,0.656252,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
946357,TC-YIK,UNCLASSIFIED,1005,Cisplatin,0.866996,0.819696,-1.278721,urogenital_system,cervix,,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
946358,YT,ALL,1005,Cisplatin,1.42602,0.885444,-0.975242,lymphoma,lymphoid_neoplasm other,ALL,MSS/MSI-L,D/F12,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
946359,BT-474,BRCA,1005,Cisplatin,7.017158,0.988554,2.060037,breast,breast,BRCA,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
946360,OAW-28,OV,1005,Cisplatin,2.417924,0.907107,-0.436764,urogenital_system,ovary,OV,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
946361,LCLC-97TM1,UNCLASSIFIED,1005,Cisplatin,3.032679,0.94961,-0.10303,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
946368,D-263MG,GBM,1005,Cisplatin,2.820584,0.923852,-0.218171,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
946370,D-392MG,GBM,1005,Cisplatin,4.08351,0.953109,0.467438,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
946382,CAMA-1,BRCA,1005,Cisplatin,3.988783,0.97523,0.416013,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949090,Caov-4,OV,1005,Cisplatin,3.396585,0.930463,0.094525,urogenital_system,ovary,OV,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949093,BT-483,BRCA,1005,Cisplatin,7.353137,0.968734,2.24243,breast,breast,BRCA,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949094,M059J,GBM,1005,Cisplatin,2.354504,0.889218,-0.471193,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949153,HAL-01,ALL,1005,Cisplatin,0.549346,0.801557,-1.451165,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
949155,ES8,UNCLASSIFIED,1005,Cisplatin,0.263367,0.768694,-1.606415,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949156,ES4,UNCLASSIFIED,1005,Cisplatin,1.214735,0.819622,-1.089943,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949157,ES6,UNCLASSIFIED,1005,Cisplatin,3.635745,0.931505,0.224359,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,N,DNA crosslinker,DNA replication
949158,ES1,UNCLASSIFIED,1005,Cisplatin,0.244843,0.755797,-1.616471,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949160,EW-7,UNCLASSIFIED,1005,Cisplatin,1.568935,0.882276,-0.897657,bone,ewings_sarcoma,,MSS/MSI-L,R,Semi-Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949161,EW-3,UNCLASSIFIED,1005,Cisplatin,-1.730244,0.515862,-2.688692,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949163,EW-1,UNCLASSIFIED,1005,Cisplatin,1.515907,0.878388,-0.926445,bone,ewings_sarcoma,,MSS/MSI-L,R,Semi-Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949164,EW-18,UNCLASSIFIED,1005,Cisplatin,4.697336,0.981505,0.800668,bone,ewings_sarcoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
949165,EW-16,UNCLASSIFIED,1005,Cisplatin,2.088892,0.886188,-0.615387,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949166,EW-13,UNCLASSIFIED,1005,Cisplatin,0.980222,0.819174,-1.217254,bone,ewings_sarcoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
949167,EW-22,UNCLASSIFIED,1005,Cisplatin,-0.788236,0.629935,-2.177302,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949168,EW-24,UNCLASSIFIED,1005,Cisplatin,2.40127,0.887795,-0.445805,bone,ewings_sarcoma,,MSS/MSI-L,R,Semi-Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949171,NB10,NB,1005,Cisplatin,1.697201,0.883608,-0.828025,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949172,NB12,NB,1005,Cisplatin,3.586154,0.95266,0.197437,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949174,NB7,NB,1005,Cisplatin,3.067314,0.937962,-0.084227,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949177,NB13,NB,1005,Cisplatin,1.994116,0.908754,-0.666838,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949178,NB14,NB,1005,Cisplatin,1.69334,0.901791,-0.830121,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
949179,NB1,NB,1005,Cisplatin,2.999072,0.925386,-0.121274,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,R,Semi-Adherent,Y,Y,Y,DNA crosslinker,DNA replication
971773,RH-1,UNCLASSIFIED,1005,Cisplatin,0.880801,0.844005,-1.271226,soft_tissue,rhabdomyosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
998184,Jurkat,ALL,1005,Cisplatin,1.230577,0.873071,-1.081343,leukemia,T_cell_leukemia,ALL,MSI-H,R,Suspension,Y,Y,Y,DNA crosslinker,DNA replication
998189,LS-180,COREAD,1005,Cisplatin,3.009499,0.919024,-0.115614,large_intestine,large_intestine,COAD/READ,MSI-H,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
1240121,BICR22,HNSC,1005,Cisplatin,2.719967,0.938639,-0.272793,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
1240122,BICR78,HNSC,1005,Cisplatin,3.89587,0.947244,0.365573,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
1240123,CCK-81,COREAD,1005,Cisplatin,3.870937,0.972207,0.352038,large_intestine,large_intestine,COAD/READ,MSI-H,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
1240127,EN,UCEC,1005,Cisplatin,5.02878,0.97461,0.9806,urogenital_system,endometrium,UCEC,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
1240128,ES-2,UNCLASSIFIED,1005,Cisplatin,1.529066,0.849373,-0.919301,urogenital_system,ovary,,MSS/MSI-L,R,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
1240129,FU-OV-1,OV,1005,Cisplatin,4.963439,0.962976,0.945128,urogenital_system,ovary,OV,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,DNA crosslinker,DNA replication
1240131,NCI-H2591,MESO,1005,Cisplatin,5.56172,0.969111,1.269918,,,,,,,,,,DNA crosslinker,DNA replication
1240132,NCI-H2595,MESO,1005,Cisplatin,5.147362,0.981057,1.044975,,,,,,,,,,DNA crosslinker,DNA replication
1240134,NCI-H2731,MESO,1005,Cisplatin,4.088501,0.955343,0.470147,,,,,,,,,,DNA crosslinker,DNA replication
1240140,NCI-H3118,UNCLASSIFIED,1005,Cisplatin,2.374786,0.894539,-0.460182,,,,,,,,,,DNA crosslinker,DNA replication
1240141,NCI-H513,MESO,1005,Cisplatin,2.854123,0.887147,-0.199963,,,,,,,,,,DNA crosslinker,DNA replication
